0,id,latitude,longitude,timestamp
386,168495,-23.551577777777773,-46.927927777777775,2017-10-07 08:59:57
387,41127,-23.551577777777773,-46.927927777777775,2017-10-07 08:59:57
388,787630,-23.551577777777773,-46.927927777777775,2017-10-07 08:59:57
389,910187,-23.551577777777773,-46.927927777777775,2017-10-07 08:59:57
390,615030,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
391,210664,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
392,601253,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
393,1034171,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
394,878105,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
395,936962,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
396,736875,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
397,732457,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
398,697876,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
399,913647,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
400,1058054,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
401,956439,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
402,79899,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
403,995690,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
404,862961,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
405,89837,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
406,656142,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
407,181537,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
408,437688,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
409,142236,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
410,970830,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
411,434588,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
412,656142,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
413,712994,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
414,908169,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
415,949880,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
416,883397,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
417,740112,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
418,648614,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
419,708690,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
420,946339,-23.551577777777773,-46.927927777777775,2017-10-07 09:00:42
421,732457,-23.551580555555557,-46.92792222222222,2017-10-07 09:06:11
422,746873,-23.551580555555557,-46.92792222222222,2017-10-07 09:06:11
423,431813,-23.551580555555557,-46.92792222222222,2017-10-07 09:06:11
424,818139,-23.551580555555557,-46.92792222222222,2017-10-07 09:06:11
425,910187,-23.551580555555557,-46.92792222222222,2017-10-07 09:06:11
426,751867,-23.551580555555557,-46.92792222222222,2017-10-07 09:06:11
427,333730,-23.551580555555557,-46.92792222222222,2017-10-07 09:06:11
428,736811,-23.551566666666666,-46.927927777777775,2017-10-07 09:39:09
429,138693,-23.551566666666666,-46.927927777777775,2017-10-07 09:39:09
430,567857,-23.551566666666666,-46.927927777777775,2017-10-07 09:39:09
431,89837,-23.551566666666666,-46.927927777777775,2017-10-07 09:39:09
432,161931,-23.551566666666666,-46.927927777777775,2017-10-07 09:39:09
433,429234,-23.551566666666666,-46.927927777777775,2017-10-07 09:39:09
434,308865,-23.551566666666666,-46.927927777777775,2017-10-07 09:39:09
435,178951,-23.551566666666666,-46.927927777777775,2017-10-07 09:39:09
436,886076,-23.551566666666666,-46.927927777777775,2017-10-07 09:39:09
437,980644,-23.551566666666666,-46.927927777777775,2017-10-07 09:39:09
438,743460,-23.551566666666666,-46.927927777777775,2017-10-07 09:39:09
439,778611,-23.551566666666666,-46.927927777777775,2017-10-07 09:39:09
440,629704,-23.551566666666666,-46.927927777777775,2017-10-07 09:39:09
441,351749,-23.551566666666666,-46.927927777777775,2017-10-07 09:39:09
442,807557,-23.551566666666666,-46.927927777777775,2017-10-07 09:39:09
443,89837,-23.551566666666666,-46.927927777777775,2017-10-07 09:39:09
